대학명,단과대학,학과명,폐과,소재지,소재지(상세),주야구분,학과특성,표준분류계열(대),표준분류계열(중),표준분류계열(소),관심
한국외국어대학교,자연과학대학,환경학과,,경기,용인시,주간,일반과정,자연과학계열,화학・생명과학・환경,환경학,
한국외국어대학교,자연과학대학,자연과학대학[통합모집],,경기,용인시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
한국외국어대학교,중국학대학,중국언어문화전공,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
한국외국어대학교,중국학대학,중국언어문화학부,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
한국외국어대학교,중국학대학,중국외교통상전공,,서울,동대문구,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,중국학대학,중국외교통상학부,,서울,동대문구,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,중국학대학,차이나데이터큐레이션전공,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,경영정보학,
한국외국어대학교,중국학대학,중국학대학[통합모집],,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한림대학교,간호대학,간호학과,,강원,춘천시,주간,일반과정,자연과학계열,간호,간호학,
한림대학교,경영대학,경영대학,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한림대학교,경영대학,경영학과,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,경영학,
한림대학교,경영대학,금융재무학과,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,금융・보험학,
한림대학교,경영대학,스타트업비즈니스전공,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,경영학,
한림대학교,글로벌융합대학,MICE기획경영전공,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,관광학,
한림대학교,글로벌융합대학,글로벌비즈니스전공,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,경영학,
한림대학교,글로벌융합대학,글로벌학부,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,국제학,
한림대학교,글로벌융합대학,기후변화융합전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,국제학,
한림대학교,글로벌융합대학,문화산업전공,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한림대학교,글로벌융합대학,융합과학수사학과,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,정보・통신공학,
한림대학교,글로벌융합대학,한국학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,국제지역학,
한림대학교,글로벌융합대학,한중통번역전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
한림대학교,미디어스쿨,디지털미디어콘텐츠전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한림대학교,미디어스쿨,미디어스쿨,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한림대학교,미디어스쿨,언론방송융합미디어전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한림대학교,미래융합스쿨,디지털인문예술전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,N.C.E.,
한림대학교,미래융합스쿨,미래융합스쿨,,강원,춘천시,주간,일반과정,인문사회계열,인문학,N.C.E.,
한림대학교,미래융합스쿨,융합관광경영전공,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,관광학,
한림대학교,미래융합스쿨,융합신소재공학전공,,강원,춘천시,주간,일반과정,공학계열,재료,신소재공학,
한림대학교,미래융합스쿨,의약신소재전공,,강원,춘천시,주간,일반과정,자연과학계열,약학,N.C.E.,
한림대학교,반도체・디스플레이스쿨,강원형반도체융합전공,,강원,춘천시,주간,일반과정,공학계열,재료,반도체공학,
한림대학교,반도체・디스플레이스쿨,디스플레이전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,광학공학,
한림대학교,반도체・디스플레이스쿨,반도체・디스플레이스쿨,,강원,춘천시,주간,일반과정,공학계열,N.C.E,N.C.E.,
한림대학교,반도체・디스플레이스쿨,반도체전공,,강원,춘천시,주간,일반과정,공학계열,재료,반도체공학,
한림대학교,사회과학대학,공공인재융합전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,행정학,
한림대학교,사회과학대학,경제학과,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,경제학,
한림대학교,사회과학대학,광고홍보학과,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,광고・홍보학,
한림대학교,사회과학대학,노인복지학전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,사회복지학,
한림대학교,사회과학대학,법학과,,강원,춘천시,주간,일반과정,인문사회계열,법학,법학,
한림대학교,사회과학대학,사회복지학부,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,사회복지학,
한림대학교,사회과학대학,사회복지학전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,사회복지학,
한림대학교,사회과학대학,사회학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,사회학,
한림대학교,사회과학대학,심리학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,심리학,
한림대학교,사회과학대학,정치행정학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,정치외교학,
한림대학교,의과대학,의학과,,강원,춘천시,주간,일반과정,의학계열,의료,의학,
한림대학교,인문대학,국어국문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,국어・국문학,
한림대학교,인문대학,러시아학과,,강원,춘천시,주간,일반과정,인문사회계열,인문학,국제지역학,
한림대학교,인문대학,사학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,역사・고고학,
한림대학교,인문대학,영어영문학과,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
한림대학교,인문대학,인문학부,,강원,춘천시,주간,일반과정,인문사회계열,인문학,N.C.E.,
한림대학교,인문대학,일본학과,,강원,춘천시,주간,일반과정,인문사회계열,인문학,국제지역학,
한림대학교,인문대학,중국학과,,강원,춘천시,주간,일반과정,인문사회계열,인문학,국제지역학,
한림대학교,인문대학,철학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,철학・윤리학,
한림대학교,자연과학대학,바이오메디컬학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
한림대학교,자연과학대학,바이오헬스케어융합전공,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
한림대학교,자연과학대학,생명과학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
한림대학교,자연과학대학,식품영양학과,,강원,춘천시,주간,일반과정,자연과학계열,생활과학,식품영양학,
한림대학교,자연과학대학,언어병리학전공,,강원,춘천시,주간,일반과정,자연과학계열,보건,재활치료,
한림대학교,자연과학대학,언어청각학부,,강원,춘천시,주간,일반과정,자연과학계열,보건,재활치료,
한림대학교,자연과학대학,청각학전공,,강원,춘천시,주간,일반과정,자연과학계열,보건,재활치료,
한림대학교,자연과학대학,체육학과,,강원,춘천시,주간,일반과정,예체능계열,무용・체육,체육,
한림대학교,자연과학대학,화학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
한림대학교,자연과학대학,환경생명공학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,환경학,
한림대학교,자연과학대학,자연과학대학,,강원,춘천시,주간,일반과정,자연과학계열,N.C.E,교양자연과학,
한림대학교,정보과학대학,AI기술경영융합전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한림대학교,정보과학대학,AI로봇융합전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한림대학교,정보과학대학,AI빅데이터정밀의료융합전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,의공학,
한림대학교,정보과학대학,AI의료융합전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한림대학교,정보과학대학,데이터사이언스학부,,강원,춘천시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
한림대학교,정보과학대학,데이터테크전공,,강원,춘천시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
한림대학교,정보과학대학,디지털금융정보전공,,강원,춘천시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
한림대학교,정보과학대학,디지털헬스케어융합전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,의공학,
한림대학교,정보과학대학,빅데이터전공,,강원,춘천시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
